Feature,Pointwise Mutual Information
people said either,1.5104744194221706
said either don't,1.5104744194221706
either don't not_anything,1.5104744194221706
don't not_anything not_start,1.5104744194221706
not_anything not_start not_health,1.5104744194221706
not_start not_health not_care,1.5104744194221706
not_health not_care not_reform,1.5104744194221706
not_care not_reform .,1.5104744194221706
not_reform . </s>,1.5104744194221706
<s> average american,1.5104744194221706
average american working,1.5104744194221706
american working month,1.5104744194221706
working month may,1.5104744194221706
month may pay,1.5104744194221706
may pay government,1.5104744194221706
pay government .,1.5104744194221706
kelly,1.5104744194221706
ayotte,1.5104744194221706
stands,1.5104744194221706
lobby,1.5104744194221706
<s> says kelly,1.5104744194221706
says kelly ayotte,1.5104744194221706
kelly ayotte stands,1.5104744194221706
ayotte stands washington,1.5104744194221706
stands washington gun,1.5104744194221706
washington gun lobby,1.5104744194221706
gun lobby .,1.5104744194221706
lobby . fund,1.5104744194221706
. fund campaigns,1.5104744194221706
fund campaigns .,1.5104744194221706
campaigns . </s>,1.5104744194221706
network,1.5104744194221706
constitutes,1.5104744194221706
parallel,1.5104744194221706
<s> barack obama 's,1.5104744194221706
barack obama 's network,1.5104744194221706
's network small,1.5104744194221706
network small donors,1.5104744194221706
small donors constitutes,1.5104744194221706
donors constitutes parallel,1.5104744194221706
constitutes parallel public,1.5104744194221706
parallel public financing,1.5104744194221706
public financing system,1.5104744194221706
financing system .,1.5104744194221706
system . </s>,1.5104744194221706
battered,1.5104744194221706
grew,1.5104744194221706
<s> <s> countrys,1.5104744194221706
<s> countrys economy,1.5104744194221706
countrys economy battered,1.5104744194221706
economy battered nine,1.5104744194221706
battered nine states,1.5104744194221706
nine states no,1.5104744194221706
states no income,1.5104744194221706
no income tax,1.5104744194221706
income tax actually,1.5104744194221706
tax actually grew,1.5104744194221706
actually grew jobs,1.5104744194221706
grew jobs 2001,1.5104744194221706
jobs 2001 2010,1.5104744194221706
2001 2010 .,1.5104744194221706
2010 . </s>,1.5104744194221706
averagein,1.5104744194221706
they,1.5104744194221706
180,1.5104744194221706
<s> say teachers,1.5104744194221706
say teachers make,1.5104744194221706
teachers make averagein,1.5104744194221706
make averagein new,1.5104744194221706
averagein new jersey,1.5104744194221706
new jersey 60,1.5104744194221706
jersey 60 000,1.5104744194221706
60 000 dollars,1.5104744194221706
000 dollars year,1.5104744194221706
dollars year .,1.5104744194221706
year . they,1.5104744194221706
. they work,1.5104744194221706
they work 180,1.5104744194221706
work 180 days,1.5104744194221706
180 days .,1.5104744194221706
days . </s>,1.5104744194221706
electricians,1.5104744194221706
plumbers,1.5104744194221706
sheet,1.5104744194221706
metal,1.5104744194221706
retrofitting,1.5104744194221706
buildings,1.5104744194221706
independence,1.5104744194221706
efficiency,1.5104744194221706
<s> put 10,1.5104744194221706
put 10 000,1.5104744194221706
10 000 people,1.5104744194221706
000 people work,1.5104744194221706
people work .,1.5104744194221706
work . electricians,1.5104744194221706
. electricians plumbers,1.5104744194221706
electricians plumbers sheet,1.5104744194221706
plumbers sheet metal,1.5104744194221706
sheet metal workers,1.5104744194221706
metal workers retrofitting,1.5104744194221706
workers retrofitting state,1.5104744194221706
retrofitting state buildings,1.5104744194221706
state buildings energy,1.5104744194221706
buildings energy independence,1.5104744194221706
energy independence efficiency,1.5104744194221706
independence efficiency .,1.5104744194221706
efficiency . </s>,1.5104744194221706
exporters,1.5104744194221706
loophole,1.5104744194221706
deceptively,1.5104744194221706
sell,1.5104744194221706
products,1.5104744194221706
cat,1.5104744194221706
dog,1.5104744194221706
fur,1.5104744194221706
consumers,1.5104744194221706
<s> <s> exporters,1.5104744194221706
<s> exporters using,1.5104744194221706
exporters using federal,1.5104744194221706
using federal loophole,1.5104744194221706
federal loophole deceptively,1.5104744194221706
loophole deceptively sell,1.5104744194221706
deceptively sell products,1.5104744194221706
sell products made,1.5104744194221706
products made cat,1.5104744194221706
made cat dog,1.5104744194221706
cat dog fur,1.5104744194221706
dog fur u,1.5104744194221706
fur u .,1.5104744194221706
s . consumers,1.5104744194221706
. consumers .,1.5104744194221706
consumers . </s>,1.5104744194221706
<s> city atlanta,1.5104744194221706
city atlanta either,1.5104744194221706
atlanta either highest,1.5104744194221706
either highest second,1.5104744194221706
highest second highest,1.5104744194221706
second highest average,1.5104744194221706
highest average water,1.5104744194221706
average water bills,1.5104744194221706
water bills country,1.5104744194221706
bills country .,1.5104744194221706
qatar,1.5104744194221706
<s> <s> exchange,1.5104744194221706
<s> exchange five,1.5104744194221706
exchange five minutes,1.5104744194221706
five minutes bill clinton,1.5104744194221706
minutes bill clinton government,1.5104744194221706
bill clinton government qatar,1.5104744194221706
government qatar going,1.5104744194221706
qatar going give,1.5104744194221706
going give 1,1.5104744194221706
give 1 million,1.5104744194221706
1 million clinton,1.5104744194221706
million clinton foundation,1.5104744194221706
clinton foundation .,1.5104744194221706
foundation . </s>,1.5104744194221706
restrictions,1.5104744194221706
included,1.5104744194221706
periods,1.5104744194221706
<s> speaker rubio,1.5104744194221706
speaker rubio supported,1.5104744194221706
rubio supported gun,1.5104744194221706
supported gun restrictions,1.5104744194221706
gun restrictions included,1.5104744194221706
restrictions included background,1.5104744194221706
included background checks,1.5104744194221706
background checks waiting,1.5104744194221706
checks waiting periods,1.5104744194221706
waiting periods .,1.5104744194221706
periods . </s>,1.5104744194221706
not_3,1.5104744194221706
not_several,1.5104744194221706
<s> salaries austin,1.5104744194221706
salaries austin residents,1.5104744194221706
austin residents dont,1.5104744194221706
residents dont work,1.5104744194221706
dont work city,1.5104744194221706
work city government,1.5104744194221706
city government not,1.5104744194221706
government not not_going,1.5104744194221706
not not_going not_3,1.5104744194221706
not_going not_3 not_percent,1.5104744194221706
not_3 not_percent not_year,1.5104744194221706
not_percent not_year not_last,1.5104744194221706
not_year not_last not_several,1.5104744194221706
not_last not_several not_years,1.5104744194221706
not_several not_years .,1.5104744194221706
not_years . </s>,1.5104744194221706
goldman,1.5104744194221706
sachs,1.5104744194221706
boss,1.5104744194221706
<s> <s> kagan,1.5104744194221706
<s> kagan took,1.5104744194221706
kagan took money,1.5104744194221706
took money goldman,1.5104744194221706
money goldman sachs,1.5104744194221706
goldman sachs like,1.5104744194221706
sachs like boss,1.5104744194221706
like boss obama,1.5104744194221706
boss obama .,1.5104744194221706
<s> one two,1.5104744194221706
one two states,1.5104744194221706
two states eight,1.5104744194221706
states eight consecutive,1.5104744194221706
eight consecutive months,1.5104744194221706
consecutive months declining,1.5104744194221706
months declining unemployment,1.5104744194221706
declining unemployment .,1.5104744194221706
unemployment . twenty,1.5104744194221706
. twenty one,1.5104744194221706
twenty one states,1.5104744194221706
one states increased,1.5104744194221706
states increased unemployment,1.5104744194221706
increased unemployment last,1.5104744194221706
unemployment last month,1.5104744194221706
last month .,1.5104744194221706
month . went,1.5104744194221706
. went down,1.5104744194221706
went down .,1.5104744194221706
equal,1.5104744194221706
rubios,1.5104744194221706
<s> <s> asked,1.5104744194221706
<s> asked equal,1.5104744194221706
asked equal pay,1.5104744194221706
equal pay women,1.5104744194221706
pay women rubios,1.5104744194221706
women rubios quote,1.5104744194221706
rubios quote waste,1.5104744194221706
quote waste time,1.5104744194221706
waste time .,1.5104744194221706
increasing,1.5104744194221706
citations,1.5104744194221706
collected,1.5104744194221706
kasim,1.5104744194221706
<s> atlanta issued,1.5104744194221706
atlanta issued increasing,1.5104744194221706
issued increasing number,1.5104744194221706
increasing number citations,1.5104744194221706
number citations collected,1.5104744194221706
citations collected increasing,1.5104744194221706
collected increasing amount,1.5104744194221706
increasing amount revenue,1.5104744194221706
amount revenue since,1.5104744194221706
revenue since mayor,1.5104744194221706
since mayor kasim,1.5104744194221706
mayor kasim reed,1.5104744194221706
kasim reed took,1.5104744194221706
reed took office,1.5104744194221706
took office 2010,1.5104744194221706
office 2010 .,1.5104744194221706
veto,1.5104744194221706
corleone,1.5104744194221706
<s> says known,1.5104744194221706
says known veto,1.5104744194221706
known veto corleone,1.5104744194221706
veto corleone cutting,1.5104744194221706
corleone cutting spending,1.5104744194221706
cutting spending florida,1.5104744194221706
spending florida governor,1.5104744194221706
florida governor .,1.5104744194221706
incumbents,1.5104744194221706
<s> last time,1.5104744194221706
last time republican,1.5104744194221706
time republican u,1.5104744194221706
republican u .,1.5104744194221706
. senate candidates,1.5104744194221706
senate candidates beat,1.5104744194221706
candidates beat two,1.5104744194221706
beat two incumbents,1.5104744194221706
two incumbents 1980,1.5104744194221706
incumbents 1980 .,1.5104744194221706
1980 . </s>,1.5104744194221706
respond,1.5104744194221706
ricos,1.5104744194221706
<s> <s> respond,1.5104744194221706
<s> respond puerto,1.5104744194221706
respond puerto ricos,1.5104744194221706
puerto ricos debt,1.5104744194221706
ricos debt crisis,1.5104744194221706
debt crisis .,1.5104744194221706
crisis . </s>,1.5104744194221706
corporations,1.5104744194221706
not_minimum,1.5104744194221706
not_wage,1.5104744194221706
not_61,1.5104744194221706
not_cents,1.5104744194221706
not_hour,1.5104744194221706
not_24,1.5104744194221706
<s> <s> 2009,1.5104744194221706
<s> 2009 hillary clinton,1.5104744194221706
2009 hillary clinton state,1.5104744194221706
hillary clinton state department,1.5104744194221706
state department working,1.5104744194221706
department working u,1.5104744194221706
working u .,1.5104744194221706
s . corporations,1.5104744194221706
. corporations pressure,1.5104744194221706
corporations pressure haiti,1.5104744194221706
pressure haiti not,1.5104744194221706
haiti not not_raise,1.5104744194221706
not not_raise not_minimum,1.5104744194221706
not_raise not_minimum not_wage,1.5104744194221706
not_minimum not_wage not_61,1.5104744194221706
not_wage not_61 not_cents,1.5104744194221706
not_61 not_cents not_hour,1.5104744194221706
not_cents not_hour not_24,1.5104744194221706
not_hour not_24 not_cents,1.5104744194221706
not_24 not_cents .,1.5104744194221706
not_cents . </s>,1.5104744194221706
voteand,1.5104744194221706
carried,1.5104744194221706
independents,1.5104744194221706
<s> republican governor,1.5104744194221706
republican governor 2014,1.5104744194221706
governor 2014 elections,1.5104744194221706
2014 elections took,1.5104744194221706
elections took higher,1.5104744194221706
took higher percentage,1.5104744194221706
higher percentage republican,1.5104744194221706
